invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue
C547725,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,-6,3/25/2011 10:43,1.25,Guest,United Kingdom,-7.5
562548,23084,Unknown,-84,8/5/2011 16:00,0,Guest,United Kingdom,0
C551948,22270,HAPPY EASTER HANGING DECORATION,-1,5/5/2011 11:21,3.39,17511,United Kingdom,-3.39
C556268,85066,CREAM SWEETHEART MINI CHEST,-2,6/9/2011 19:34,12.75,13317,United Kingdom,-25.5
C560540,23295,SET OF 12 MINI LOAF BAKING CASES,-2,7/19/2011 12:26,0.83,12415,Australia,-1.66
C570221,23207,LUNCH BAG ALPHABET DESIGN,-9,10/9/2011 12:56,1.65,13113,United Kingdom,-14.85
C540417,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-6,1/7/2011 10:56,2.95,13680,United Kingdom,-17.7
C569138,23118,PARISIENNE JEWELLERY DRAWER ,-1,9/30/2011 14:48,7.5,14911,EIRE,-7.5
C554540,23142,IVORY WIRE KITCHEN ORGANISER,-1,5/24/2011 17:49,9.15,15125,United Kingdom,-9.15
C559983,23082,SET 6 PAPER TABLE LANTERN HEARTS ,-12,7/14/2011 11:41,3.75,14562,United Kingdom,-45
C578832,22867,HAND WARMER BIRD DESIGN,-1,11/25/2011 15:18,2.1,13069,United Kingdom,-2.1
C550442,44234,ASSORTED CIRCULAR MOBILE,-2,4/18/2011 12:28,0.21,16550,United Kingdom,-0.42
C570099,85099B,JUMBO BAG RED RETROSPOT,-1,10/7/2011 12:11,1.65,13798,United Kingdom,-1.65
C542271,84927D,LA PALMIERA TILE HOOK,-2,1/27/2011 9:40,2.1,12637,France,-4.2
C538341,22728,ALARM CLOCK BAKELIKE PINK,-1,12/10/2010 14:03,3.75,15514,United Kingdom,-3.75
570712,22121,?,-90,10/12/2011 10:15,0,Guest,United Kingdom,0
C574894,21843,RED RETROSPOT CAKE STAND,-2,11/7/2011 14:43,10.95,12597,Spain,-21.9
C542604,21351,CINAMMON & ORANGE WREATH,-5,1/30/2011 12:35,6.75,13148,United Kingdom,-33.75
C554152,22933,BAKING MOULD EASTER EGG MILK CHOC,-12,5/23/2011 11:21,2.95,18257,United Kingdom,-35.4
C537383,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,12/6/2010 13:17,4.25,16550,United Kingdom,-4.25
C581465,21876,POTTERING MUG,-4,12/8/2011 18:59,1.65,15755,United Kingdom,-6.6
C552701,20750,RED RETROSPOT MINI CASES,-1,5/10/2011 15:58,7.95,16094,United Kingdom,-7.95
548175,46115B,Unknown,-2,3/29/2011 14:19,0,Guest,United Kingdom,0
C576232,21259,VICTORIAN SEWING BOX SMALL ,-2,11/14/2011 13:25,5.95,15839,United Kingdom,-11.9
C580919,23469,CARD HOLDER LOVE BIRD SMALL,-2,12/6/2011 14:07,4.15,16571,United Kingdom,-8.3
C548972,21929,JUMBO BAG PINK VINTAGE PAISLEY,-10,4/5/2011 11:42,1.95,15674,United Kingdom,-19.5
C572334,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-120,10/24/2011 10:25,2.55,14607,United Kingdom,-306
C540097,22113,GREY HEART HOT WATER BOTTLE,-4,1/4/2011 15:46,3.75,15373,United Kingdom,-15
C570867,23518,EMBROIDERED RIBBON REEL RACHEL ,-6,10/12/2011 16:17,2.89,12607,USA,-17.34
C540307,79323B,BLACK CHERRY LIGHTS,-4,1/6/2011 12:58,6.75,15823,United Kingdom,-27
567363,23028,Unknown,-49,9/19/2011 16:58,0,Guest,United Kingdom,0
C570556,22570,FELTCRAFT CUSHION RABBIT,-240,10/11/2011 11:10,3.39,16029,United Kingdom,-813.6
548398,22482,Unknown,-66,3/30/2011 17:24,0,Guest,United Kingdom,0
C551778,21231,SWEETHEART CERAMIC TRINKET BOX,-2,5/4/2011 11:23,1.25,18220,United Kingdom,-2.5
C559666,22383,LUNCH BAG SUKI DESIGN ,-2,7/11/2011 13:37,1.65,14389,United Kingdom,-3.3
C543621,22767,TRIPLE PHOTO FRAME CORNICE ,-1,2/10/2011 14:59,9.95,14475,United Kingdom,-9.95
C550181,21244,BLUE POLKADOT PLATE ,-5,4/14/2011 17:43,1.69,13069,United Kingdom,-8.45
C577817,22947,WOODEN ADVENT CALENDAR RED,-1,11/22/2011 9:17,7.95,13081,United Kingdom,-7.95
C581409,22781,GUMBALL MAGAZINE RACK,-1,12/8/2011 14:08,7.65,12476,Germany,-7.65
C566467,21212,PACK OF 72 RETROSPOT CAKE CASES,-17,9/12/2011 18:04,0.55,14688,United Kingdom,-9.35
C544557,84949,SILVER HANGING T-LIGHT HOLDER,-5,2/21/2011 12:31,1.65,17422,United Kingdom,-8.25
C577066,M,Manual,-30,11/17/2011 14:49,1,15563,United Kingdom,-30
C546320,22467,GUMBALL COAT RACK,-3,3/11/2011 9:39,2.55,12708,Germany,-7.65
C580919,22766,PHOTO FRAME CORNICE,-8,12/6/2011 14:07,2.95,16571,United Kingdom,-23.6
C574897,AMAZONFEE,AMAZON FEE,-1,11/7/2011 15:03,5877.18,Guest,United Kingdom,-5877.18
C568096,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,-288,9/23/2011 14:50,1.95,17867,United Kingdom,-561.6
C572750,21623,VINTAGE UNION JACK MEMOBOARD,-1,10/25/2011 17:07,9.95,14395,United Kingdom,-9.95
545857,20681,MIA,-154,3/7/2011 13:56,0,Guest,United Kingdom,0
560423,16169K,Unknown,-25,7/18/2011 15:15,0,Guest,United Kingdom,0
C575082,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,11/8/2011 13:30,0.85,12613,Germany,-10.2
C550812,85066,CREAM SWEETHEART MINI CHEST,-2,4/20/2011 16:28,12.75,15655,United Kingdom,-25.5
C570221,22960,JAM MAKING SET WITH JARS,-1,10/9/2011 12:56,4.25,13113,United Kingdom,-4.25
C573010,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,10/27/2011 12:29,4.95,13735,United Kingdom,-4.95
C579783,23597,PAPER BUNTING PAISLEY PARK,-6,11/30/2011 15:21,2.95,17727,United Kingdom,-17.7
C539710,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,12/21/2010 12:35,5.95,14769,United Kingdom,-5.95
C543042,22087,PAPER BUNTING WHITE LACE,-12,2/2/2011 17:09,2.95,17337,United Kingdom,-35.4
C563363,21579,LOLITA  DESIGN  COTTON TOTE BAG,-6,8/15/2011 16:20,2.25,15342,United Kingdom,-13.5
C564488,84978,HANGING HEART JAR T-LIGHT HOLDER,-11,8/25/2011 14:12,1.25,16859,United Kingdom,-13.75
C553528,BANK CHARGES,Bank Charges,-1,5/17/2011 14:58,82.73,Guest,United Kingdom,-82.73
C570290,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-8,10/10/2011 11:54,4.25,14665,United Kingdom,-34
C565962,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,9/8/2011 11:25,2.95,14410,United Kingdom,-2.95
C545537,21908,CHOCOLATE THIS WAY METAL SIGN,-2,3/3/2011 14:14,2.1,16212,United Kingdom,-4.2
C569985,22624,IVORY KITCHEN SCALES,-2,10/6/2011 19:51,8.5,15365,United Kingdom,-17
C539291,22178,VICTORIAN GLASS HANGING T-LIGHT,-3,12/16/2010 16:42,1.25,18075,United Kingdom,-3.75
C570556,22273,FELTCRAFT DOLL MOLLY,-720,10/11/2011 11:10,2.3,16029,United Kingdom,-1656
C561328,22423,REGENCY CAKESTAND 3 TIER,-3,7/26/2011 13:54,10.95,12471,Germany,-32.85
C539221,22942,CHRISTMAS LIGHTS 10 SANTAS ,-10,12/16/2010 12:56,8.5,14911,EIRE,-85
575613,23118,check,-6,11/10/2011 12:47,0,Guest,United Kingdom,0
C548469,M,Manual,-2,3/31/2011 12:32,10.95,14543,United Kingdom,-21.9
C543431,22551,PLASTERS IN TIN SPACEBOY,-1,2/8/2011 11:37,1.65,12474,Germany,-1.65
C576248,23486,ANTIQUE HEART SHELF UNIT,-6,11/14/2011 13:47,14.55,16639,United Kingdom,-87.3
C576232,22138,BAKING SET 9 PIECE RETROSPOT ,-2,11/14/2011 13:25,4.95,15839,United Kingdom,-9.9
C545444,22698,PINK REGENCY TEACUP AND SAUCER,-2,3/2/2011 16:24,2.95,13767,United Kingdom,-5.9
C548503,22070,SMALL RED RETROSPOT MUG IN BOX ,-1,3/31/2011 14:23,3.75,14410,United Kingdom,-3.75
C557515,21429,RED GINGHAM ROSE JEWELLERY BOX,-1,6/20/2011 17:05,1.95,17463,United Kingdom,-1.95
C562601,M,Manual,-144,8/8/2011 10:09,0.11,12901,United Kingdom,-15.84
C562795,21877,HOME SWEET HOME MUG,-1,8/9/2011 14:23,1.25,13709,United Kingdom,-1.25
C567365,48138,DOORMAT UNION FLAG,-1,9/19/2011 16:59,8.25,15443,United Kingdom,-8.25
C560409,20717,STRAWBERRY SHOPPER BAG,-10,7/18/2011 14:24,1.25,16717,United Kingdom,-12.5
C567691,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-34,9/21/2011 17:04,1.45,17567,United Kingdom,-49.3
C577547,23165,LARGE CERAMIC TOP STORAGE JAR,-1,11/20/2011 14:48,1.65,17841,United Kingdom,-1.65
C580649,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,12/5/2011 13:20,2.95,14777,United Kingdom,-2.95
C569949,22804,CANDLEHOLDER PINK HANGING HEART,-2,10/6/2011 18:27,2.95,12584,Italy,-5.9
549010,21684,Unknown,-62,4/5/2011 14:39,0,Guest,United Kingdom,0
C579785,22845,VINTAGE CREAM CAT FOOD CONTAINER,-3,11/30/2011 15:29,6.35,12584,Italy,-19.05
C563258,22061,LARGE CAKE STAND  HANGING STRAWBERY,-2,8/15/2011 12:08,8.5,15311,United Kingdom,-17
C562795,22428,ENAMEL FIRE BUCKET CREAM,-2,8/9/2011 14:23,6.95,13709,United Kingdom,-13.9
C544118,21705,BAG 500g SWIRLY MARBLES,-12,2/16/2011 11:49,1.65,16306,United Kingdom,-19.8
C548503,22649,STRAWBERRY FAIRY CAKE TEAPOT,-2,3/31/2011 14:23,4.95,14410,United Kingdom,-9.9
C577692,22798,ANTIQUE GLASS DRESSING TABLE POT,-2,11/21/2011 11:47,2.95,14426,United Kingdom,-5.9
C559468,75049L,LARGE CIRCULAR MIRROR MOBILE,-13,7/8/2011 13:36,1.25,14905,United Kingdom,-16.25
C566187,M,Manual,-1,9/9/2011 13:03,110.45,14096,United Kingdom,-110.45
C578371,22554,PLASTERS IN TIN WOODLAND ANIMALS,-2,11/24/2011 11:16,1.65,14410,United Kingdom,-3.3
C564492,S,SAMPLES,-1,8/25/2011 14:16,34.9,Guest,United Kingdom,-34.9
C547798,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-12,3/25/2011 12:43,2.95,17204,United Kingdom,-35.4
C580263,85175,CACTI T-LIGHT CANDLES,-16,12/2/2011 12:43,0.42,12536,France,-6.72
C542426,22074,6 RIBBONS SHIMMERING PINKS ,-12,1/28/2011 9:32,1.65,14146,United Kingdom,-19.8
C580966,22600,CHRISTMAS RETROSPOT STAR WOOD,-4,12/6/2011 14:52,0.85,16554,United Kingdom,-3.4
C542426,85199S,SMALL HANGING IVORY/RED WOOD BIRD,-24,1/28/2011 9:32,0.42,14146,United Kingdom,-10.08
C577348,M,Manual,-1,11/18/2011 15:30,1149.98,Guest,United Kingdom,-1149.98
C567714,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,9/22/2011 10:11,4.95,16316,United Kingdom,-4.95
C537797,22469,HEART OF WICKER SMALL,-1,12/8/2010 13:07,1.45,13113,United Kingdom,-1.45
C550494,20829,GLITTER HANGING BUTTERFLY STRING,-1,4/18/2011 14:54,1.69,15311,United Kingdom,-1.69
C550647,22960,JAM MAKING SET WITH JARS,-6,4/19/2011 16:33,4.25,13134,United Kingdom,-25.5
C567704,23153,ZINC SWEETHEART WIRE LETTER RACK,-4,9/22/2011 9:41,3.75,17716,United Kingdom,-15
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,12/10/2010 14:03,3.75,15514,United Kingdom,-3.75
C558859,22781,GUMBALL MAGAZINE RACK,-1,7/4/2011 12:17,7.65,17841,United Kingdom,-7.65
C548460,22960,JAM MAKING SET WITH JARS,-6,3/31/2011 11:58,4.25,16801,United Kingdom,-25.5
C574922,23158,SET OF 5 LUCKY CAT MAGNETS ,-12,11/7/2011 16:39,2.08,15502,United Kingdom,-24.96
C542101,22937,BAKING MOULD CHOCOLATE CUPCAKES,-7,1/25/2011 13:15,2.55,12471,Germany,-17.85
C544583,S,SAMPLES,-1,2/21/2011 14:48,39.5,Guest,United Kingdom,-39.5
C580313,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,12/2/2011 15:10,2.95,12668,Germany,-2.95
C577547,35970,ZINC FOLKART SLEIGH BELLS,-4,11/20/2011 14:48,1.69,17841,United Kingdom,-6.76
C542140,22929,SCHOOL DESK AND CHAIR ,-2,1/25/2011 17:33,65,12947,United Kingdom,-130
C538350,20725,LUNCH BAG RED RETROSPOT,-3,12/10/2010 15:01,1.45,13798,United Kingdom,-4.35
C579347,23225,CHERUB HEART DECORATION SILVER ,-36,11/29/2011 11:47,0.83,17658,United Kingdom,-29.88
C552856,22423,REGENCY CAKESTAND 3 TIER,-1,5/11/2011 15:17,12.75,14288,United Kingdom,-12.75
C572529,21907,I'M ON HOLIDAY METAL SIGN,-12,10/24/2011 15:52,2.1,17675,United Kingdom,-25.2
C569989,23298,SPOTTY BUNTING,-4,10/6/2011 20:08,4.95,16839,United Kingdom,-19.8
C540382,21868,POTTING SHED TEA MUG,-4,1/6/2011 17:38,1.25,12957,United Kingdom,-5
C553033,POST,POSTAGE,-1,5/12/2011 19:50,3.5,13883,United Kingdom,-3.5
C572968,21314,SMALL GLASS HEART TRINKET POT,-15,10/27/2011 10:46,1.85,14764,United Kingdom,-27.75
C578832,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,-9,11/25/2011 15:18,1.45,13069,United Kingdom,-13.05
C542273,22301,COFFEE MUG CAT + BIRD DESIGN,-1,1/27/2011 10:01,2.55,12578,Italy,-2.55
C573779,23008,DOLLY GIRL BABY GIFT SET,-2,11/1/2011 10:57,16.95,16360,United Kingdom,-33.9
C569995,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,10/6/2011 20:36,2.55,14557,United Kingdom,-102
C559486,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,7/8/2011 13:51,2.95,13047,United Kingdom,-2.95
569121,21244,Unknown,-38,9/30/2011 13:03,0,Guest,United Kingdom,0
C568582,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,9/28/2011 10:02,12.75,13014,United Kingdom,-12.75
C538695,22900, SET 2 TEA TOWELS I LOVE LONDON ,-1,12/14/2010 10:01,2.95,14032,United Kingdom,-2.95
563244,22740,Unknown,-36,8/15/2011 10:49,0,Guest,United Kingdom,0
C567690,23199,JUMBO BAG APPLES,-9,9/21/2011 17:01,2.08,15810,United Kingdom,-18.72
549172,21637,Unknown,-139,4/6/2011 17:27,0,Guest,United Kingdom,0
C558882,21314,SMALL GLASS HEART TRINKET POT,-3,7/4/2011 14:47,2.1,13767,United Kingdom,-6.3
C548307,21714,CITRONELLA CANDLE GARDEN POT,-6,3/30/2011 11:59,1.25,17314,United Kingdom,-7.5
C560855,22742,MAKE YOUR OWN PLAYTIME CARD KIT,-2,7/21/2011 13:00,2.95,14410,United Kingdom,-5.9
C552720,22969,HOMEMADE JAM SCENTED CANDLES,-2,5/11/2011 9:49,1.45,18272,United Kingdom,-2.9
C543175,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-2,2/4/2011 9:46,8.5,12712,Germany,-17
C557663,84692,BOX OF 24 COCKTAIL PARASOLS,-25,6/21/2011 17:59,0.42,Guest,EIRE,-10.5
C566468,22840,ROUND CAKE TIN VINTAGE RED,-1,9/12/2011 18:14,6.95,13319,United Kingdom,-6.95
C576831,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-244,11/16/2011 14:56,0.5,12748,United Kingdom,-122
C541961,22767,TRIPLE PHOTO FRAME CORNICE ,-2,1/24/2011 12:58,9.95,17799,United Kingdom,-19.9
C574473,22781,GUMBALL MAGAZINE RACK,-2,11/4/2011 12:05,7.65,15809,United Kingdom,-15.3
C568534,22432,WATERING CAN PINK BUNNY,-6,9/27/2011 13:57,1.95,12579,France,-11.7
C578371,84987,SET OF 36 TEATIME PAPER DOILIES,-1,11/24/2011 11:16,1.45,14410,United Kingdom,-1.45
C570867,21668,RED STRIPE CERAMIC DRAWER KNOB,-12,10/12/2011 16:17,1.45,12607,USA,-17.4
C544576,BANK CHARGES,Bank Charges,-1,2/21/2011 14:01,149.16,Guest,United Kingdom,-149.16
C567685,23006,TRAVEL CARD WALLET FLOWER MEADOW,-3,9/21/2011 16:35,0.42,16394,United Kingdom,-1.26
C542273,21936,RED RETROSPOT PICNIC BAG,-2,1/27/2011 10:01,2.95,12578,Italy,-5.9
C546948,S,SAMPLES,-1,3/18/2011 11:20,50.99,Guest,United Kingdom,-50.99
C571499,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-48,10/17/2011 15:07,5.39,12454,Spain,-258.72
561482,21432,Unknown,-2,7/27/2011 13:39,0,Guest,United Kingdom,0
C538702,84826,ASSTD DESIGN 3D PAPER STICKERS,-60,12/14/2010 10:28,0.85,13008,United Kingdom,-51
C539945,22667,RECIPE BOX RETROSPOT ,-1,12/23/2010 11:40,2.95,17069,United Kingdom,-2.95
C570867,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,10/12/2011 16:17,0.55,12607,USA,-13.2
543259,84612B,thrown away,-162,2/4/2011 16:07,0,Guest,United Kingdom,0
C551018,20712,JUMBO BAG WOODLAND ANIMALS,-2,4/26/2011 11:19,1.95,12705,Germany,-3.9
C553519,22138,BAKING SET 9 PIECE RETROSPOT ,-2,5/17/2011 14:16,4.95,18218,United Kingdom,-9.9
567366,21174,Unknown,-138,9/19/2011 16:59,0,Guest,United Kingdom,0
C564907,85066,CREAM SWEETHEART MINI CHEST,-1,8/31/2011 12:24,12.75,18225,United Kingdom,-12.75
C579785,22847,BREAD BIN DINER STYLE IVORY,-3,11/30/2011 15:29,16.95,12584,Italy,-50.85
C558037,AMAZONFEE,AMAZON FEE,-1,6/24/2011 12:33,4534.24,Guest,United Kingdom,-4534.24
C576247,23566,EGG CUP MILKMAID HEIDI,-4,11/14/2011 13:42,1.25,13139,United Kingdom,-5
C566784,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-7,9/15/2011 10:27,6.95,14915,United Kingdom,-48.65
C540417,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-5,1/7/2011 10:56,2.95,13680,United Kingdom,-14.75
C559347,22161,HEART DECORATION RUSTIC HANGING ,-24,7/7/2011 17:22,0.19,18072,United Kingdom,-4.56
C580701,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-3,12/5/2011 16:25,4.95,14793,United Kingdom,-14.85
C560866,22325,MOBILE VINTAGE HEARTS ,-1,7/21/2011 14:04,4.95,14410,United Kingdom,-4.95
C559939,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,7/14/2011 10:19,4.95,14426,United Kingdom,-14.85
575614,22121,check,-10,11/10/2011 12:48,0,Guest,United Kingdom,0
C577369,22271,FELTCRAFT DOLL ROSIE,-2,11/18/2011 16:20,2.95,14132,United Kingdom,-5.9
576767,22339,check,-60,11/16/2011 13:12,0,Guest,United Kingdom,0
C566071,23174,REGENCY SUGAR BOWL GREEN,-18,9/8/2011 17:56,4.15,17997,United Kingdom,-74.7
C569952,23203,JUMBO BAG VINTAGE DOILY ,-2,10/6/2011 18:30,2.08,16160,United Kingdom,-4.16
560440,84029E,Unknown,-1,7/18/2011 16:36,0,Guest,United Kingdom,0
C560540,23229,VINTAGE DONKEY TAIL GAME ,-1,7/19/2011 12:26,3.75,12415,Australia,-3.75
568079,85197,Unknown,-1,9/23/2011 14:35,0,Guest,United Kingdom,0
C540165,84817,DANISH ROSE DECORATIVE PLATE,-1,1/5/2011 12:05,2.1,18109,United Kingdom,-2.1
C563608,21845,DAIRY MAID STRIPE MUG,-2,8/18/2011 6:33,0.79,17719,United Kingdom,-1.58
C559667,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,7/11/2011 13:38,2.95,13267,United Kingdom,-5.9
C566584,21156,RETROSPOT CHILDRENS APRON,-2,9/13/2011 13:59,1.95,17779,United Kingdom,-3.9
549456,47341A,Unknown,-6,4/8/2011 14:19,0,Guest,United Kingdom,0
C569114,22601,CHRISTMAS RETROSPOT ANGEL WOOD,-2,9/30/2011 12:50,0.85,14911,EIRE,-1.7
C541231,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,-3,1/14/2011 16:55,4.95,13455,United Kingdom,-14.85
C548508,23176,ABC TREASURE BOOK BOX ,-1,3/31/2011 14:51,2.25,14189,United Kingdom,-2.25
C555881,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,6/7/2011 15:37,2.95,12473,Germany,-2.95
C557154,82486,WOOD S/3 CABINET ANT WHITE FINISH,-2,6/17/2011 11:07,8.95,15296,United Kingdom,-17.9
C565050,23198,PANTRY MAGNETIC  SHOPPING LIST,-10,8/31/2011 17:10,1.45,12381,Norway,-14.5
551450,21410,Unknown,-4,4/28/2011 16:00,0,Guest,United Kingdom,0
C571838,22120,WELCOME  WOODEN BLOCK LETTERS,-3,10/19/2011 12:12,9.95,17841,United Kingdom,-29.85
C543638,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,2/10/2011 16:40,1.25,16403,United Kingdom,-3.75
C563598,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,8/18/2011 6:21,6.35,14305,United Kingdom,-6.35
C561011,POST,POSTAGE,-1,7/22/2011 16:05,3.15,17612,United Kingdom,-3.15
561256,DCGS0003,ebay,-7,7/26/2011 11:53,0,Guest,United Kingdom,0
C581229,21508,VINTAGE KID DOLLY CARD ,-12,12/8/2011 10:14,0.42,12558,USA,-5.04
C569128,22727,ALARM CLOCK BAKELIKE RED ,-1,9/30/2011 13:34,3.75,15034,United Kingdom,-3.75
542575,85126,Unknown,-1,1/28/2011 14:55,0,Guest,United Kingdom,0
578473,72807B,damages,-101,11/24/2011 12:43,0,Guest,United Kingdom,0
542555,21841,Unknown,-1,1/28/2011 14:50,0,Guest,United Kingdom,0
C558110,22423,REGENCY CAKESTAND 3 TIER,-4,6/26/2011 15:47,12.75,17731,United Kingdom,-51
C542426,22075,6 RIBBONS ELEGANT CHRISTMAS ,-12,1/28/2011 9:32,1.65,14146,United Kingdom,-19.8
C542271,84927E,FLOWERS TILE HOOK,-2,1/27/2011 9:40,2.1,12637,France,-4.2
C566071,23172,REGENCY TEA PLATE PINK,-22,9/8/2011 17:56,1.45,17997,United Kingdom,-31.9
566765,22244,Unknown,-9,9/14/2011 17:50,0,Guest,United Kingdom,0
C546162,85178,VICTORIAN SEWING KIT,-144,3/10/2011 9:53,1.25,17404,Sweden,-180
C548463,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-46,3/31/2011 12:11,5.95,13225,United Kingdom,-273.7
C557515,22470,HEART OF WICKER LARGE,-2,6/20/2011 17:05,2.95,17463,United Kingdom,-5.9
C539063,22191,IVORY DINER WALL CLOCK,-6,12/15/2010 16:50,8.5,15107,United Kingdom,-51
C542910,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2/1/2011 15:38,7.65,17511,United Kingdom,-7.65
C562953,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,8/11/2011 10:12,4.95,16180,United Kingdom,-4.95
565046,22606,Unknown,-49,8/31/2011 17:04,0,Guest,United Kingdom,0
C537838,22299,PIG KEYRING WITH LIGHT & SOUND ,-4,12/8/2010 15:01,1.25,13115,United Kingdom,-5
C573756,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,11/1/2011 9:46,3.75,17865,United Kingdom,-3.75
C567902,20982,12 PENCILS TALL TUBE SKULLS,-1,9/22/2011 16:29,0.85,15555,United Kingdom,-0.85
C564281,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,8/24/2011 10:54,4.95,14796,United Kingdom,-4.95
C538118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,12/9/2010 15:33,2.95,17700,United Kingdom,-2.95
C568410,POST,POSTAGE,-1,9/27/2011 10:42,80,12748,United Kingdom,-80
547487,84596E,Unknown,-153,3/23/2011 11:29,0,Guest,United Kingdom,0
578426,23131,Unknown,-12,11/24/2011 12:03,0,Guest,United Kingdom,0
C566205,22355,CHARLOTTE BAG SUKI DESIGN,-5,9/9/2011 14:58,0.85,16362,United Kingdom,-4.25
C555727,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-2,6/6/2011 16:24,8.5,15737,United Kingdom,-17
C559502,21913,VINTAGE SEASIDE JIGSAW PUZZLES,-1,7/8/2011 14:53,3.75,13338,United Kingdom,-3.75
C545449,37446,MINI CAKE STAND WITH HANGING CAKES,-3,3/2/2011 16:38,1.45,16573,United Kingdom,-4.35
C548972,22385,JUMBO BAG SPACEBOY DESIGN,-10,4/5/2011 11:42,1.95,15674,United Kingdom,-19.5
571131,72802B,check,-51,10/14/2011 10:13,0,Guest,United Kingdom,0
C575160,23247,BISCUIT TIN 50'S CHRISTMAS,-1,11/8/2011 16:23,2.89,14911,EIRE,-2.89
C536815,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,12/2/2010 17:05,1.25,14443,United Kingdom,-1.25
C566088,23245,SET OF 3 REGENCY CAKE TINS,-1,9/9/2011 10:24,4.95,14911,EIRE,-4.95
C553801,22236,CAKE STAND 3 TIER MAGIC GARDEN,-24,5/19/2011 11:05,10.95,17526,United Kingdom,-262.8
C560540,21503,TOYBOX  WRAP ,-1,7/19/2011 12:26,0.42,12415,Australia,-0.42
C539644,22897,OVEN MITT APPLES DESIGN,-1,12/20/2010 15:52,1.45,12471,Germany,-1.45
C553150,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,5/13/2011 14:22,2.55,17841,United Kingdom,-2.55
C537402,22926,IVORY GIANT GARDEN THERMOMETER,-4,12/6/2010 14:43,5.95,15502,United Kingdom,-23.8
C546901,22968,ROSE COTTAGE KEEPSAKE BOX ,-1,3/17/2011 18:29,9.95,14112,United Kingdom,-9.95
C564142,22244,3 HOOK HANGER MAGIC GARDEN,-1,8/23/2011 11:49,1.95,12477,Germany,-1.95
C542091,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,1/25/2011 12:41,7.95,17091,United Kingdom,-7.95
C566946,21314,SMALL GLASS HEART TRINKET POT,-1,9/15/2011 16:27,2.1,15122,United Kingdom,-2.1
C568799,M,Manual,-2,9/29/2011 10:34,90,17450,United Kingdom,-180
576674,21823,damaged,-6,11/16/2011 12:00,0,Guest,United Kingdom,0
C547309,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-12,3/22/2011 11:17,3.75,17416,United Kingdom,-45
C565597,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,9/5/2011 14:29,2.95,12709,Germany,-2.95
573752,46000S,dotcom sales,-90,11/1/2011 9:34,0,Guest,United Kingdom,0
C572551,CRUK,CRUK Commission,-1,10/24/2011 17:07,425.14,14096,United Kingdom,-425.14
C558354,22999,TRAVEL CARD WALLET VINTAGE LEAF,-2,6/28/2011 14:57,0.42,14854,United Kingdom,-0.84
C566090,20685,DOORMAT RED RETROSPOT,-10,9/9/2011 10:32,7.08,12477,Germany,-70.8
C544682,85099F,JUMBO BAG STRAWBERRY,-1,2/22/2011 16:29,1.65,17511,United Kingdom,-1.65
